Restaurant,star_rating,no_reviews,cuisine,url
Trattoria Sapori di Casa,4.5,"1,225","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2648146-Reviews-Trattoria_Sapori_di_Casa-Rome_Lazio.html
Trattoria Strozzaquintino,4.5,503,Mediterranean,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d5890472-Reviews-Trattoria_Strozzaquintino-Rome_Lazio.html
Habemus pinsa,4.5,525,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d8099247-Reviews-Habemus_pinsa-Rome_Lazio.html
La Pecora Pazza,4.5,505,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2362899-Reviews-La_Pecora_Pazza-Rome_Lazio.html
Mastro Pizza & Ciccia,4.5,"1,910","Pizza, Grill",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d801771-Reviews-Mastro_Pizza_Ciccia-Rome_Lazio.html
Antica Hostaria Romanesca,4.5,"1,347","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1854787-Reviews-Antica_Hostaria_Romanesca-Rome_Lazio.html
Ma che siete venuti a fa,4.5,780,"Brew Pub, Pub",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1165443-Reviews-Ma_che_siete_venuti_a_fa-Rome_Lazio.html
Antico Mulino a Vejo,4.5,334,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d6454627-Reviews-Antico_Mulino_a_Vejo-Rome_Lazio.html
The Burger Factory,4.5,646,"American, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3544068-Reviews-The_Burger_Factory-Rome_Lazio.html
Ristorante E Pizzeria AL Braciere,4.5,808,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1550101-Reviews-Ristorante_E_Pizzeria_AL_Braciere-Rome_Lazio.html
Casetta di Trastevere,4.0,"3,359","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d801767-Reviews-Casetta_di_Trastevere-Rome_Lazio.html
Polpetta Gazometro,4.5,"1,045","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3873638-Reviews-Polpetta_Gazometro-Rome_Lazio.html
Antico Arco,4.5,"1,773","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d696449-Reviews-Antico_Arco-Rome_Lazio.html
Ristorante La Tavernetta 48,4.5,"1,781","Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2310539-Reviews-Ristorante_La_Tavernetta_48-Rome_Lazio.html
Bar San Calisto,4.5,740,Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2225310-Reviews-Bar_San_Calisto-Rome_Lazio.html
Ristorante Portobello,4.5,"1,553","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2364502-Reviews-Ristorante_Portobello-Rome_Lazio.html
L'Insalata Ricca - Trastevere,4.5,313,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3580991-Reviews-L_Insalata_Ricca_Trastevere-Rome_Lazio.html
Bistrot del Mare,4.5,368,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1861416-Reviews-Bistrot_del_Mare-Rome_Lazio.html
La Trattoriola di Luca,4.5,"1,110","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d6756017-Reviews-La_Trattoriola_di_Luca-Rome_Lazio.html
Forno Da Milvio,4.5,731,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2668013-Reviews-Forno_Da_Milvio-Rome_Lazio.html
Trattoria Valentino,4.5,454,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1027158-Reviews-Trattoria_Valentino-Rome_Lazio.html
Panino Sistino,4.5,240,"Italian, Fast Food",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d8708017-Reviews-Panino_Sistino-Rome_Lazio.html
I Belcastro,4.5,455,"Pizza, Neapolitan",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d9832067-Reviews-I_Belcastro-Rome_Lazio.html
Casa del Gusto,4.5,259,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12971392-Reviews-Casa_del_Gusto-Rome_Lazio.html
Bistrot Luce,4.5,219,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12186402-Reviews-Bistrot_Luce-Rome_Lazio.html
Olio d'Oliva,4.5,326,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2454010-Reviews-Olio_d_Oliva-Rome_Lazio.html
Le Bistrot,4.5,745,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d780551-Reviews-Le_Bistrot-Rome_Lazio.html
Il Convivio Troiani,4.5,807,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d696591-Reviews-Il_Convivio_Troiani-Rome_Lazio.html
Cambio Trastevere,4.5,359,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d18931166-Reviews-Cambio_Trastevere-Rome_Lazio.html
Il Falchetto,4.5,"2,035","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2316025-Reviews-Il_Falchetto-Rome_Lazio.html
Da Tonino,4.0,"2,208","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1977611-Reviews-Da_Tonino-Rome_Lazio.html
Mangia e Trevi,4.5,329,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d19961731-Reviews-Mangia_e_Trevi-Rome_Lazio.html
L'Angolo Divino,4.5,560,"Mediterranean, European",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1089459-Reviews-L_Angolo_Divino-Rome_Lazio.html
Popina Trattoria,4.5,164,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d19213642-Reviews-Popina_Trattoria-Rome_Lazio.html
Il Marchese del Grill,4.5,718,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g675714-d1192583-Reviews-Il_Marchese_del_Grill-Ciampino_Province_of_Rome_Lazio.html
Ristorante Pizzeria i Fratelli,4.5,"1,681","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1986865-Reviews-Ristorante_Pizzeria_i_Fratelli-Rome_Lazio.html
Al Viminale,4.5,783,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1012828-Reviews-Al_Viminale-Rome_Lazio.html
Trattoria Monti,4.5,"1,434","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d793216-Reviews-Trattoria_Monti-Rome_Lazio.html
Pizzeria I Gemelli,5.0,211,Pizza,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4085056-Reviews-Pizzeria_I_Gemelli-Rome_Lazio.html
PizzaRotondo,5.0,117,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g804282-d23673261-Reviews-PizzaRotondo-Fonte_Nuova_Province_of_Rome_Lazio.html
Casa Bleve,4.5,"1,096","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1009780-Reviews-Casa_Bleve-Rome_Lazio.html
Achille al Pantheon,4.5,"1,839","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3501893-Reviews-Achille_al_Pantheon-Rome_Lazio.html
Magno,4.5,308,"Italian, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15121034-Reviews-Magno-Rome_Lazio.html
Rifugio Romano,4.5,"2,275",N/A,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10079644-Reviews-Rifugio_Romano-Rome_Lazio.html
La Taverna dei Monti,4.5,"2,983","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d758358-Reviews-La_Taverna_dei_Monti-Rome_Lazio.html
Piccolo Buco,4.5,"3,751","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1554123-Reviews-Piccolo_Buco-Rome_Lazio.html
Hosteria Romana,4.5,"3,506","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1035927-Reviews-Hosteria_Romana-Rome_Lazio.html
Ristorante Livello1,4.5,723,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10300692-Reviews-Ristorante_Livello1-Rome_Lazio.html
I Belloni,4.5,"1,111","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g675714-d2071194-Reviews-I_Belloni-Ciampino_Province_of_Rome_Lazio.html
Il Boncompagni,4.5,840,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3506554-Reviews-Il_Boncompagni-Rome_Lazio.html
Elle Effe Restaurant,4.5,927,"Seafood, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3983060-Reviews-Elle_Effe_Restaurant-Rome_Lazio.html
I Panizzeri,4.5,992,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2184228-Reviews-I_Panizzeri-Rome_Lazio.html
La Fraschetta di Mastro Giorgio,4.0,"1,158","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d781963-Reviews-La_Fraschetta_di_Mastro_Giorgio-Rome_Lazio.html
Pasta!,5.0,101,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d19710322-Reviews-Pasta-Rome_Lazio.html
Da Fabrizio al 56,4.5,349,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13431648-Reviews-Da_Fabrizio_al_56-Rome_Lazio.html
Il Nuovo Faro,4.5,465,"Italian, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1899836-Reviews-Il_Nuovo_Faro-Rome_Lazio.html
Astemio Wine & Food,4.5,406,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d11905346-Reviews-Astemio_Wine_Food-Rome_Lazio.html
Ristorante San Carlo,4.5,399,"Seafood, Contemporary",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3742539-Reviews-Ristorante_San_Carlo-Rome_Lazio.html
Hosteria La Stazione,4.5,784,"Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12091818-Reviews-Hosteria_La_Stazione-Rome_Lazio.html
Il Tarallo,4.5,388,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3934963-Reviews-Il_Tarallo-Rome_Lazio.html
La Ciambella,4.5,"1,279","Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3893224-Reviews-La_Ciambella-Rome_Lazio.html
Bottega Trattoria De Santis,4.5,738,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2002406-Reviews-Bottega_Trattoria_De_Santis-Rome_Lazio.html
Alle fratte di trastevere,4.5,"2,333","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d696629-Reviews-Alle_fratte_di_trastevere-Rome_Lazio.html
Locanda Giulietta e Romeo,4.5,"1,667","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d9885533-Reviews-Locanda_Giulietta_e_Romeo-Rome_Lazio.html
Aroma Osteria Flaminio,4.5,387,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10847447-Reviews-Aroma_Osteria_Flaminio-Rome_Lazio.html
Forno Campo de' Fiori,4.5,"2,051","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2093186-Reviews-Forno_Campo_de_Fiori-Rome_Lazio.html
The Gustami,5.0,87,"Chinese, Japanese",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d23841803-Reviews-The_Gustami-Rome_Lazio.html
Stile Osteria,4.5,482,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d11930493-Reviews-Stile_Osteria-Rome_Lazio.html
Makasar Bistrot,4.5,385,"Italian, Brew Pub",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3573939-Reviews-Makasar_Bistrot-Rome_Lazio.html
Meat & Bake,5.0,80,"Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d23450755-Reviews-Meat_Bake-Rome_Lazio.html
Birreria Marconi,4.5,685,"Italian, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1913836-Reviews-Birreria_Marconi-Rome_Lazio.html
Bisteccheria da Mario,4.5,478,"Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2545843-Reviews-Bisteccheria_da_Mario-Rome_Lazio.html
Le Quattro Monete,4.5,716,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2179420-Reviews-Le_Quattro_Monete-Rome_Lazio.html
Hostaria Farnese,4.5,750,"Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1600246-Reviews-Hostaria_Farnese-Rome_Lazio.html
Osteria Pesce Fritto e Baccala,4.5,694,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2198885-Reviews-Osteria_Pesce_Fritto_e_Baccala-Rome_Lazio.html
Ristorante Santa Cristina al Quirinale,4.5,"1,038","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1513361-Reviews-Ristorante_Santa_Cristina_al_Quirinale-Rome_Lazio.html
Layalina,4.5,247,"Lebanese, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d21067897-Reviews-Layalina-Rome_Lazio.html
Ristorante Taberna Patrizi e Plebei,4.0,"3,062","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3420409-Reviews-Ristorante_Taberna_Patrizi_e_Plebei-Rome_Lazio.html
