Restaurant,star_rating,no_reviews,cuisine,url
Bentley's Pub,4.0,74,"Bar, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6519176-Reviews-Bentley_s_Pub-Kuala_Lumpur_Wilayah_Persekutuan.html
Sage Restaurant & Wine Bar,4.0,133,"French, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1163521-Reviews-Sage_Restaurant_Wine_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
"MO Bar at Mandarin Oriental, Kuala Lumpur",4.5,52,N/A,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3479114-Reviews-MO_Bar_at_Mandarin_Oriental_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Jam & Kaya Cafe,4.5,41,"Cafe, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d6518848-Reviews-Jam_Kaya_Cafe-Petaling_Jaya_Petaling_District_Selangor.html
CuBar KL,5.0,15,"Mexican, Brazilian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d25410820-Reviews-CuBar_KL-Kuala_Lumpur_Wilayah_Persekutuan.html
Las Carretas Restaurant & Bar,4.5,52,Mexican,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6023266-Reviews-Las_Carretas_Restaurant_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Aryan Restaurant,5.0,19,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1160034-Reviews-Aryan_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
V88 Chinatown,4.5,42,"Cafe, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d25338540-Reviews-V88_Chinatown-Kuala_Lumpur_Wilayah_Persekutuan.html
Foong Foong Restoran,4.0,66,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g1087671-d1849991-Reviews-Foong_Foong_Restoran-Ampang_Selangor.html
Lemon Garden 2GO,4.5,63,"Asian, Deli",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2720157-Reviews-Lemon_Garden_2GO-Kuala_Lumpur_Wilayah_Persekutuan.html
Bar B Q Tonight Malaysia,4.0,77,"Barbecue, Grill",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6654221-Reviews-Bar_B_Q_Tonight_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
Heritage Pizza,4.5,23,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d24811001-Reviews-Heritage_Pizza-Kuala_Lumpur_Wilayah_Persekutuan.html
Dragon-i,3.5,197,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1065570-Reviews-Dragon_i-Kuala_Lumpur_Wilayah_Persekutuan.html
Super Boring Club,5.0,17,"Japanese, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16713475-Reviews-Super_Boring_Club-Kuala_Lumpur_Wilayah_Persekutuan.html
The Farm Foodcraft,4.0,38,"Asian, Healthy",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d19060577-Reviews-The_Farm_Foodcraft-Kuala_Lumpur_Wilayah_Persekutuan.html
The Resort Cafe,4.5,34,"Chinese, Indian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d9569959-Reviews-The_Resort_Cafe-Petaling_Jaya_Petaling_District_Selangor.html
Natalina Italian Kitchen,4.5,35,"Italian, Central-Italian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d21372459-Reviews-Natalina_Italian_Kitchen-Kuala_Lumpur_Wilayah_Persekutuan.html
Ante,4.0,107,"Steakhouse, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3929177-Reviews-Ante-Kuala_Lumpur_Wilayah_Persekutuan.html
Vinh City Entertainment,4.5,34,"Asian, Vietnamese",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4496361-Reviews-Vinh_City_Entertainment-Kuala_Lumpur_Wilayah_Persekutuan.html
Tonka Bean Cafe,4.0,150,"International, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4262812-Reviews-Tonka_Bean_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Chalet Suisse Restaurant,4.5,59,"Swiss, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d811720-Reviews-Chalet_Suisse_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Absolute Thai,4.0,163,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4776705-Reviews-Absolute_Thai-Kuala_Lumpur_Wilayah_Persekutuan.html
Ichiyutei,4.5,34,Japanese,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13939523-Reviews-Ichiyutei-Kuala_Lumpur_Wilayah_Persekutuan.html
Latitude 03,4.5,24,Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13956524-Reviews-Latitude_03-Kuala_Lumpur_Wilayah_Persekutuan.html
Carnaval Churrascaria,4.0,61,"Brazilian, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d3317390-Reviews-Carnaval_Churrascaria-Petaling_Jaya_Petaling_District_Selangor.html
Kogetsu Japanese Restaurant,4.0,55,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298316-d4581033-Reviews-Kogetsu_Japanese_Restaurant-Shah_Alam_Petaling_District_Selangor.html
Cor Blimey! British Fish n Chips,4.0,57,"Seafood, British",https://www.tripadvisor.com.my/Restaurant_Review-g298317-d9779054-Reviews-Cor_Blimey_British_Fish_n_Chips-Subang_Jaya_Petaling_District_Selangor.html
Busaba Thai,4.0,80,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d7855480-Reviews-Busaba_Thai-Petaling_Jaya_Petaling_District_Selangor.html
Kinpachi Japanese Restaurant,4.0,55,"Japanese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298317-d4221397-Reviews-Kinpachi_Japanese_Restaurant-Subang_Jaya_Petaling_District_Selangor.html
Singh Chapati House Sdn Bhd,4.0,88,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7226712-Reviews-Singh_Chapati_House_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html
The Uma Bali,4.5,76,"Asian, Indonesian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1796771-Reviews-The_Uma_Bali-Petaling_Jaya_Petaling_District_Selangor.html
Café Deli by El Mesón @ Bangsar,4.0,104,"European, Spanish",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2041609-Reviews-Cafe_Deli_by_El_Meson_Bangsar-Kuala_Lumpur_Wilayah_Persekutuan.html
Peter's Pork Noodles,4.5,53,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4116484-Reviews-Peter_s_Pork_Noodles-Kuala_Lumpur_Wilayah_Persekutuan.html
Sushi Azabu,4.5,51,"Japanese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12141991-Reviews-Sushi_Azabu-Kuala_Lumpur_Wilayah_Persekutuan.html
Restoran Green View,4.0,138,"Chinese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1964886-Reviews-Restoran_Green_View-Petaling_Jaya_Petaling_District_Selangor.html
Heun Kee Claypot Chicken Rice,4.0,61,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3725701-Reviews-Heun_Kee_Claypot_Chicken_Rice-Kuala_Lumpur_Wilayah_Persekutuan.html
Alexis,3.5,211,Malaysian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d833500-Reviews-Alexis-Kuala_Lumpur_Wilayah_Persekutuan.html
Saravanaa Bhavan KLCC,4.0,61,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10198794-Reviews-Saravanaa_Bhavan_KLCC-Kuala_Lumpur_Wilayah_Persekutuan.html
Dragon-i Peking Duck Restaurant @ Pavilion KL,4.0,165,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3330124-Reviews-Dragon_i_Peking_Duck_Restaurant_Pavilion_KL-Kuala_Lumpur_Wilayah_Persekutuan.html
Frisky Goat,4.0,82,"Cafe, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6656660-Reviews-Frisky_Goat-Kuala_Lumpur_Wilayah_Persekutuan.html
Mighty Monster,4.5,39,"Cafe, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13340140-Reviews-Mighty_Monster-Kuala_Lumpur_Wilayah_Persekutuan.html
IPPUDO Bangsar Shopping Centre,4.0,73,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8405342-Reviews-IPPUDO_Bangsar_Shopping_Centre-Kuala_Lumpur_Wilayah_Persekutuan.html
Da Bao 打包,4.5,20,Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d23218535-Reviews-Da_Bao-Kuala_Lumpur_Wilayah_Persekutuan.html
Cilantro Restaurant & Wine Bar,4.0,135,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2308959-Reviews-Cilantro_Restaurant_Wine_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Porto Romano,4.0,182,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d878329-Reviews-Porto_Romano-Kuala_Lumpur_Wilayah_Persekutuan.html
Jade Pavilion,5.0,15,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d23261318-Reviews-Jade_Pavilion-Kuala_Lumpur_Wilayah_Persekutuan.html
New Chapter by The Owls Cafe,4.0,69,"Cafe, Fusion",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10032787-Reviews-New_Chapter_by_The_Owls_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Ciao,4.0,109,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1079665-Reviews-Ciao-Kuala_Lumpur_Wilayah_Persekutuan.html
Simple Life,4.0,67,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5985293-Reviews-Simple_Life-Kuala_Lumpur_Wilayah_Persekutuan.html
Koong Woh Tong,4.0,59,Asian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1992560-Reviews-Koong_Woh_Tong-Kuala_Lumpur_Wilayah_Persekutuan.html
Senya Sake and Dining,4.5,57,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2558576-Reviews-Senya_Sake_and_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html
sarvana bhavan,4.0,68,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5553618-Reviews-Sarvana_bhavan-Kuala_Lumpur_Wilayah_Persekutuan.html
Huck's Cafe,4.5,56,"European, Contemporary",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2374469-Reviews-Huck_s_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Sambal Hijau,4.0,66,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4004537-Reviews-Sambal_Hijau-Kuala_Lumpur_Wilayah_Persekutuan.html
SK Corner,4.0,101,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2707109-Reviews-SK_Corner-Kuala_Lumpur_Wilayah_Persekutuan.html
Little Rara Thai Noodle House,4.5,44,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9855457-Reviews-Little_Rara_Thai_Noodle_House-Kuala_Lumpur_Wilayah_Persekutuan.html
Vasco Hilton Kuala Lumpur,4.5,16,"Chinese, Japanese",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d25073120-Reviews-Vasco_Hilton_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Restoran Soong Kee,4.0,74,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1973578-Reviews-Restoran_Soong_Kee-Kuala_Lumpur_Wilayah_Persekutuan.html
Cameleon Vegetarian Restoran,4.5,43,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5432423-Reviews-Cameleon_Vegetarian_Restoran-Kuala_Lumpur_Wilayah_Persekutuan.html
M Grill - Malaysia,4.5,32,"Indian, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15575889-Reviews-M_Grill_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
Madam Kwan’s,3.5,315,"Nonya/Malaysian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1026425-Reviews-Madam_Kwan_s-Kuala_Lumpur_Wilayah_Persekutuan.html
Valentine Roti,4.5,76,"Indian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2452869-Reviews-Valentine_Roti-Kuala_Lumpur_Wilayah_Persekutuan.html
Strato at Troika Sky Dining,4.0,145,"Italian, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7746323-Reviews-Strato_at_Troika_Sky_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html
Bankara Ramen Malaysia,4.0,117,"Japanese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6419803-Reviews-Bankara_Ramen_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
Melting Pot Cafe,4.0,141,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1134194-Reviews-Melting_Pot_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Subway,4.0,147,"American, Fast food",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d952538-Reviews-Subway-Kuala_Lumpur_Wilayah_Persekutuan.html
"AK Noodles House (One Utama, KL)",4.0,102,"Chinese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d5438943-Reviews-AK_Noodles_House_One_Utama_KL-Petaling_Jaya_Petaling_District_Selangor.html
Two Hands Restaurant,4.5,30,"American, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d12994491-Reviews-Two_Hands_Restaurant-Petaling_Jaya_Petaling_District_Selangor.html
The Mill Cafe,4.0,129,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1074045-Reviews-The_Mill_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Jake's Charbroil Steaks-MEDAN DAMANSARA,4.0,133,"Steakhouse, Grill",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1090101-Reviews-Jake_s_Charbroil_Steaks_MEDAN_DAMANSARA-Kuala_Lumpur_Wilayah_Persekutuan.html
Willow @ W Kuala Lumpur,4.5,16,"Contemporary, Fusion",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d23132833-Reviews-Willow_W_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Big Singh Chapati,4.0,109,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298317-d10865538-Reviews-Big_Singh_Chapati-Subang_Jaya_Petaling_District_Selangor.html
Satay Tenong,5.0,11,"Asian, Indonesian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d26629222-Reviews-Satay_Tenong-Kuala_Lumpur_Wilayah_Persekutuan.html
Jibby & Co,3.5,222,Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298317-d6894511-Reviews-Jibby_Co-Subang_Jaya_Petaling_District_Selangor.html
Devi's Corner,3.5,268,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1062404-Reviews-Devi_s_Corner-Kuala_Lumpur_Wilayah_Persekutuan.html
Rock Bottom Changkat,4.0,104,"Bars & Pubs, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9457807-Reviews-Rock_Bottom_Changkat-Kuala_Lumpur_Wilayah_Persekutuan.html
Tasty Chapathi Restaurant - PJ,4.5,28,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d13925917-Reviews-Tasty_Chapathi_Restaurant_PJ-Petaling_Jaya_Petaling_District_Selangor.html
Mr. Dakgalbi,4.0,69,"Asian, Korean",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5015764-Reviews-Mr_Dakgalbi-Kuala_Lumpur_Wilayah_Persekutuan.html
Ho Kow Hainanese Kopitiam,4.0,51,"Chinese, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15579507-Reviews-Ho_Kow_Hainanese_Kopitiam-Kuala_Lumpur_Wilayah_Persekutuan.html
A'roma Dinings,4.0,71,"Italian, European",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d9729301-Reviews-A_roma_Dinings-Petaling_Jaya_Petaling_District_Selangor.html
Bubble Bee Cafe,4.0,64,"Cafe, Fusion",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13436634-Reviews-Bubble_Bee_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Fat Brother,4.5,42,"Barbecue, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4556083-Reviews-Fat_Brother-Kuala_Lumpur_Wilayah_Persekutuan.html
Proof Pizza and Wine,4.0,64,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12183220-Reviews-Proof_Pizza_and_Wine-Kuala_Lumpur_Wilayah_Persekutuan.html
Sun Fong Bak Kut Teh,3.5,157,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6833074-Reviews-Sun_Fong_Bak_Kut_Teh-Kuala_Lumpur_Wilayah_Persekutuan.html
KomPassion,4.0,88,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d3903209-Reviews-KomPassion-Petaling_Jaya_Petaling_District_Selangor.html
Hokkaido Ramen Santouka,4.0,121,"Japanese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2542285-Reviews-Hokkaido_Ramen_Santouka-Kuala_Lumpur_Wilayah_Persekutuan.html
Lisette's Café & Bakery Bangsar,4.0,59,"Cafe, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16668371-Reviews-Lisette_s_Cafe_Bakery_Bangsar-Kuala_Lumpur_Wilayah_Persekutuan.html
LI Restaurant,4.5,33,"Asian, Fusion",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d10058815-Reviews-LI_Restaurant-Petaling_Jaya_Petaling_District_Selangor.html
The Loaf (Pavillion Kuala Lumpur),3.5,205,"Cafe, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d794231-Reviews-The_Loaf_Pavillion_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Topshelf,4.0,71,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3419072-Reviews-Topshelf-Kuala_Lumpur_Wilayah_Persekutuan.html
Outback Steakhouse BB Park,3.5,303,"Steakhouse, Australian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1133491-Reviews-Outback_Steakhouse_BB_Park-Kuala_Lumpur_Wilayah_Persekutuan.html
Sahara Tent,4.0,99,"Lebanese, Middle Eastern",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d809846-Reviews-Sahara_Tent-Kuala_Lumpur_Wilayah_Persekutuan.html
"Me'nate Steak & Middle Eastern, Ampang",4.0,101,Steakhouse,https://www.tripadvisor.com.my/Restaurant_Review-g1087671-d7716046-Reviews-Me_nate_Steak_Middle_Eastern_Ampang-Ampang_Selangor.html
"Ali, Muthu & Ah Hock",4.0,75,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12447391-Reviews-Ali_Muthu_Ah_Hock-Kuala_Lumpur_Wilayah_Persekutuan.html
The Cafe at the Royal Selangor Visitor Centre,4.5,43,Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5859131-Reviews-The_Cafe_at_the_Royal_Selangor_Visitor_Centre-Kuala_Lumpur_Wilayah_Persekutuan.html
Vinni Jeyaa Banana Leaf Curry House,4.0,64,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6561066-Reviews-Vinni_Jeyaa_Banana_Leaf_Curry_House-Kuala_Lumpur_Wilayah_Persekutuan.html
Moghul Mahal Restaurant,4.0,77,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8274361-Reviews-Moghul_Mahal_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Ante - 1 Utama Shopping Centre,4.0,71,"French, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d10833407-Reviews-Ante_1_Utama_Shopping_Centre-Petaling_Jaya_Petaling_District_Selangor.html
Restaurant Win Heng Seng,4.0,52,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2022367-Reviews-Restaurant_Win_Heng_Seng-Kuala_Lumpur_Wilayah_Persekutuan.html
Weissbrau Bistro & Bar,4.0,104,"German, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2354392-Reviews-Weissbrau_Bistro_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Jatujak @ Siam Bangkok Street Food,4.0,51,"Seafood, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d10920144-Reviews-Jatujak_Siam_Bangkok_Street_Food-Petaling_Jaya_Petaling_District_Selangor.html
Opus Bistro,4.0,83,"Italian, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1066411-Reviews-Opus_Bistro-Kuala_Lumpur_Wilayah_Persekutuan.html
Noble House,4.0,75,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1084483-Reviews-Noble_House-Kuala_Lumpur_Wilayah_Persekutuan.html
HANAYA Japanese Dining,4.5,55,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8318336-Reviews-HANAYA_Japanese_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html
Restoran Pik Wah,4.5,53,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5432265-Reviews-Restoran_Pik_Wah-Kuala_Lumpur_Wilayah_Persekutuan.html
The Locker & Loft,4.5,46,"Bar, Contemporary",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d10069114-Reviews-The_Locker_Loft-Petaling_Jaya_Petaling_District_Selangor.html
Jeff Lee Kitchen,4.0,51,"Asian, Cantonese",https://www.tripadvisor.com.my/Restaurant_Review-g4340283-d8374553-Reviews-Jeff_Lee_Kitchen-Sungai_Buloh_Selangor.html
